ts_ms,fast_vwap,slow_vwap,vwap_color
1601337600000,10728.5361,10690.3945,green
1601352000000,10727.4365,10690.6553,green
1601366400000,10728.6631,10691.5449,green
1601380800000,10729.293,10692.2354,green
1601395200000,10726.9902,10692.6709,green
1601409600000,10733.8525,10694.9756,green
1601424000000,10736.5791,10696.249,green
1601438400000,10734.4805,10696.5332,green
1601452800000,10731.1895,10696.3838,green
1601467200000,10731.8975,10697.2393,green
1601481600000,10731.8242,10697.9092,green
1601496000000,10732.4434,10698.4268,green
1601510400000,10738.5713,10700.5439,green
1601524800000,10741.8252,10701.6377,green
1601539200000,10761.6426,10707.7998,green
1601553600000,10764.0596,10709.9697,green
1601568000000,10720.7471,10701.207,green
1601582400000,10715.1533,10699.8691,green
1601596800000,10711.7217,10699.0811,green
1601611200000,10684.333,10691.6182,red
1601625600000,10665.8379,10686.1074,red
1601640000000,10652.4678,10681.6953,red
1601654400000,10647.0977,10679.8262,red
1601668800000,10640.1504,10677.2881,red
1601683200000,10637.3867,10676.2285,red
1601697600000,10634.2988,10675.1367,red
1601712000000,10630.1426,10673.6553,red
1601726400000,10626.2852,10672.2412,red
1601740800000,10623.3682,10670.8994,red
1601755200000,10620.3398,10669.7188,red
1601769600000,10617.7188,10668.748,red
1601784000000,10616.4941,10667.7754,red
1601798400000,10615.4658,10666.9199,red
1601812800000,10614.8662,10666.4814,red
1601827200000,10617.5098,10666.2217,red
1601841600000,10619.6641,10666.2402,red
1601856000000,10625.5498,10666.7383,red
1601870400000,10628.6865,10666.6992,red
1601884800000,10631.0674,10666.7949,red
1601899200000,10640.6855,10668.0186,red
1601913600000,10646.1846,10668.7842,red
1601928000000,10654.3242,10670.2168,red
1601942400000,10662.3945,10671.7139,red
1601956800000,10667.0059,10672.5732,red
1601971200000,10670.1865,10673.1475,red
1601985600000,10675.2598,10674.2295,green
1602000000000,10665.6338,10671.8379,red
1602014400000,10657.3359,10669.5576,red
1602028800000,10653.2256,10668.3633,red
1602043200000,10651.3613,10667.7617,red
1602057600000,10649.3135,10667.1094,red
1602072000000,10647.4453,10666.3115,red
1602086400000,10647.3252,10666.0479,red
1602100800000,10647.7656,10666.0049,red
1602115200000,10647.5479,10665.7383,red
1602129600000,10642.9287,10664.2812,red
1602144000000,10637.3408,10662.4385,red
1602158400000,10691.7676,10676.0039,green
1602172800000,10709.7578,10681.6396,green
1602187200000,10718.4805,10684.458,green
1602201600000,10726.0947,10686.9482,green
1602216000000,10735.7402,10690.25,green
1602230400000,10781.6953,10705.9287,green
1602244800000,10805.5332,10714.6855,green
1602259200000,10817.9258,10719.5332,green
1602273600000,10826.5586,10722.8965,green
1602288000000,10943.7461,10767.7832,green
1602302400000,10969.4014,10778.8984,green
1602316800000,11002.3525,10794.7354,green
1602331200000,11032.4072,10809.7412,green
1602345600000,11044.3975,10815.917,green
1602360000000,11063.8164,10826.6562,green
1602374400000,11078.3633,10834.625,green
1602388800000,11087.415,10839.5576,green
1602403200000,11103.2686,10847.8184,green
1602417600000,11131.6807,10862.9541,green
1602432000000,11149.9756,10874.3613,green
1602446400000,11165.7178,10885.1377,green
1602460800000,11175.8398,10891.5693,green
1602475200000,11187.4082,10899.2959,green
1602489600000,11199.9414,10914.3145,green
1602504000000,11257.792,10952.9082,green
1602518400000,11276.8574,10965.082,green
1602532800000,11326.2695,10998.7822,green
1602547200000,11339.5,11012.9141,green
1602561600000,11346.0283,11020.3672,green
1602576000000,11359.502,11035.4971,green
1602590400000,11365.6602,11053.4297,green
1602604800000,11366.9229,11059.0059,green
1602619200000,11368.9629,11063.2812,green
1602633600000,11371.2334,11068.0166,green
1602648000000,11373.0527,11073.3525,green
1602662400000,11374.3711,11079.5459,green
1602676800000,11376.916,11097.5332,green
1602691200000,11374.5557,11101.9102,green
1602705600000,11375.7197,11106.0381,green
1602720000000,11376.1221,11108.6094,green
1602734400000,11376.873,11111.3447,green
1602748800000,11370.8818,11117.4932,green
1602763200000,11370.5996,11124.4512,green
1602777600000,11382.5332,11136.7451,green
1602792000000,11395.4033,11147.5049,green
1602806400000,11398.9424,11150.8994,green
1602820800000,11389.5107,11159.5996,green
1602835200000,11384.6758,11164.6465,green
1602849600000,11381.7256,11168.0352,green
1602864000000,11380.1738,11169.7051,green
1602878400000,11377.5898,11171.4551,green
1602892800000,11375.9531,11173.1094,green
1602907200000,11375.5547,11174.1416,green
1602921600000,11374.4688,11175.4189,green
1602936000000,11370.4189,11179.8574,green
1602950400000,11369.4229,11180.8213,green
1602964800000,11369.0205,11181.5088,green
1602979200000,11369.084,11183.4678,green
1602993600000,11372.7393,11186.8945,green
1603008000000,11375.9482,11189.8076,green
1603022400000,11380.9932,11193.6191,green
1603036800000,11383.5,11195.6221,green
1603051200000,11390.1475,11199.8779,green
1603065600000,11396.8066,11205.2324,green
1603080000000,11399.5,11207.8398,green
1603094400000,11406.5781,11212.6934,green
1603108800000,11494.6406,11251.9697,green
1603123200000,11525.7334,11269.6602,green
1603137600000,11539.6924,11278.3047,green
1603152000000,11550.1055,11285.0029,green
1603166400000,11573.2852,11299.1914,green
1603180800000,11614.5283,11326.541,green
1603195200000,11668.6504,11363.1699,green
1603209600000,11707.0176,11390.0869,green
1603224000000,11721.8447,11402.7451,green
1603238400000,11780.2451,11440.5371,green
1603252800000,11834.8516,11475.6504,green
1603267200000,11891.7891,11514.1904,green
1603281600000,12085.4189,11638.2354,green
1603296000000,12169.3857,11698.459,green
1603310400000,12323.5156,11814.9258,green
1603324800000,12352.4541,11841.915,green
1603339200000,12371.4746,11860.5527,green
1603353600000,12419.2402,11901.4375,green
1603368000000,12456.4229,11934.0771,green
1603382400000,12506.502,11973.6436,green
1603396800000,12558.0869,12016.5518,green
1603411200000,12576.2012,12034.2471,green
1603425600000,12588.291,12046.4014,green
1603440000000,12604.9785,12062.1445,green
1603454400000,12620.8857,12077.2207,green
1603468800000,12643.0947,12103.2285,green
1603483200000,12654.1377,12114.6221,green
1603497600000,12664.4014,12124.4004,green
1603512000000,12670.5518,12130.1504,green
1603526400000,12681.3232,12139.6318,green
1603540800000,12720.5674,12169.3369,green
1603555200000,12737.7354,12182.3506,green
1603569600000,12752.3896,12193.5586,green
1603584000000,12791.9141,12218.916,green
1603598400000,12833.1006,12259.5918,green
1603612800000,12841.5928,12273.4756,green
1603627200000,12846.0518,12280.5801,green
1603641600000,12852.8398,12289.4307,green
1603656000000,12857.8223,12295.3291,green
1603670400000,12869.8281,12307.5918,green
1603684800000,12883.1543,12321.834,green
1603699200000,12904.0254,12344.3525,green
1603713600000,12931.9893,12384.7295,green
1603728000000,12933.7666,12414.9561,green
1603742400000,12940.5996,12426.9092,green
1603756800000,12947.8721,12436.8721,green
1603771200000,12955.8916,12446.2549,green
1603785600000,13019.4648,12493.2148,green
1603800000000,13083.6006,12536.792,green
1603814400000,13162.6523,12591.374,green
1603828800000,13219.8115,12634.6543,green
1603843200000,13260.0996,12664.4707,green
1603857600000,13298.6982,12697.7051,green
1603872000000,13314.957,12727.5654,green
1603886400000,13289.6172,12755.6885,green
1603900800000,13278.248,12767.6221,green
1603915200000,13276.4785,12774.3057,green
1603929600000,13275.582,12782.5723,green
1603944000000,13271.9951,12789.2197,green
1603958400000,13262.9385,12795.376,green
1603972800000,13269.4736,12820.8779,green
1603987200000,13292.0889,12842.9492,green
1604001600000,13301.9531,12854.5811,green
1604016000000,13317.1631,12872.0293,green
1604030400000,13314.125,12886.4795,green
1604044800000,13313.4385,12894.21,green
1604059200000,13323.2871,12907.5098,green
1604073600000,13335.0752,12918.8301,green
1604088000000,13353.4072,12935.375,green
1604102400000,13369.0156,12951.1348,green
1604116800000,13374.6729,12956.835,green
1604131200000,13463.8301,13011.875,green
1604145600000,13487.7539,13029.0361,green
1604160000000,13499.8389,13038.8857,green
1604174400000,13511.6953,13047.8213,green
1604188800000,13527.2881,13061.6895,green
1604203200000,13533.6084,13067.3701,green
1604217600000,13542.8008,13076.0439,green
1604232000000,13556.9697,13087.5908,green
1604246400000,13566.2637,13095.0107,green
1604260800000,13585.5469,13113.6943,green
1604275200000,13597.541,13127.4287,green
1604289600000,13602.8398,13134.293,green
1604304000000,13587.3877,13152.6221,green
1604318400000,13560.9482,13164.8789,green
1604332800000,13558.959,13171.2637,green
1604347200000,13563.042,13181.5781,green
1604361600000,13553.0195,13189.999,green
1604376000000,13541.4395,13195.0439,green
1604390400000,13539.8516,13202.5479,green
1604404800000,13553.7695,13218.2881,green
1604419200000,13560.5625,13224.1934,green
1604433600000,13602.6953,13249.5879,green
1604448000000,13636.0654,13273.0771,green
1604462400000,13640.6533,13283.5439,green
1604476800000,13643.4404,13290.4688,green
1604491200000,13660.0586,13304.2754,green
1604505600000,13721.3867,13340.5391,green
1604520000000,13757.2783,13363.4648,green
1604534400000,13804.9287,13391.126,green
1604548800000,13858.2598,13420.4277,green
1604563200000,13948.917,13468.8467,green
1604577600000,14127.167,13563.5947,green
1604592000000,14307.8984,13674.7939,green
1604606400000,14483.1523,13784.2949,green
1604620800000,14654.8711,13900.8887,green
1604635200000,14700.2441,13933.0244,green
1604649600000,14774.2988,13989.8584,green
1604664000000,14828.1484,14034.3535,green
1604678400000,14849.1797,14052.1357,green
1604692800000,14894.8516,14090.4219,green
1604707200000,14928.7676,14116.4209,green
1604721600000,14953.4424,14137.2852,green
1604736000000,14970.1602,14151.2031,green
1604750400000,15000.0029,14181.7598,green
1604764800000,14980.5195,14233.7002,green
1604779200000,14954.6201,14251.9033,green
1604793600000,14954.8301,14262.5889,green
1604808000000,14955.9502,14270.1689,green
1604822400000,14961.8125,14280.6279,green
1604836800000,14983.6943,14301.4209,green
1604851200000,15026.8301,14336.6924,green
1604865600000,15051.877,14358.3154,green
1604880000000,15073.6416,14375.9199,green
1604894400000,15087.709,14390.0693,green
1604908800000,15138.4902,14426.4482,green
1604923200000,15164.376,14484.6152,green
1604937600000,15169.5293,14507.3281,green
1604952000000,15178.8945,14521.7451,green
1604966400000,15183.3223,14529.4668,green
1604980800000,15190.1279,14540.5742,green
1604995200000,15197.4307,14554.5762,green
1605009600000,15199.9268,14572.7334,green
1605024000000,15203.0928,14581.8994,green
1605038400000,15206.918,14587.9922,green
1605052800000,15218.4248,14600.6602,green
1605067200000,15224.415,14607.7305,green
1605081600000,15248.3936,14626.0381,green
1605096000000,15276.585,14645.2168,green
1605110400000,15357.3076,14694.0986,green
1605124800000,15387.1348,14717.3516,green
1605139200000,15403.5635,14735.374,green
1605153600000,15429.8359,14754.3105,green
1605168000000,15511.793,14818.5791,green
1605182400000,15573.4727,14863.8633,green
1605196800000,15613.7412,14894.2764,green
1605211200000,15661.4326,14926.2129,green
1605225600000,15705.8574,14953.2412,green
1605240000000,15737.6172,14974.708,green
1605254400000,15769.7998,14999.04,green
1605268800000,15793.8506,15019.5029,green
1605283200000,15822.9424,15044.2129,green
1605297600000,15839.5117,15056.3135,green
1605312000000,15852.2754,15066.5928,green
1605326400000,15864.4697,15079.3623,green
1605340800000,15875.2812,15114.5381,green
1605355200000,15879.9463,15128.3428,green
1605369600000,15880.0332,15143.0703,green
1605384000000,15886.8252,15153.4033,green
1605398400000,15892.7393,15167.9971,green
1605412800000,15896.2344,15174.5156,green
1605427200000,15905.0479,15189.0264,green
1605441600000,15910.5146,15197.9639,green
1605456000000,15912.0791,15212.3896,green
1605470400000,15913.5459,15225.2646,green
1605484800000,15918.6133,15236.2051,green
1605499200000,15940.8525,15254.9609,green
1605513600000,15966.1562,15273.1504,green
1605528000000,16012.0088,15303.3711,green
1605542400000,16122.1064,15364.2549,green
1605556800000,16187.8135,15404.9795,green
1605571200000,16218.6533,15427.1807,green
1605585600000,16240.5137,15442.3799,green
1605600000000,16301.8936,15479.2021,green
1605614400000,16461.7031,15568.6221,green
1605628800000,16776.5059,15760.4453,green
1605643200000,16833.5645,15802.7559,green
1605657600000,16923.0156,15861.292,green
1605672000000,17178.7852,16061.8262,green
1605686400000,17313.4824,16176.7559,green
1605700800000,17375.1836,16257.999,green
1605715200000,17404.0371,16302.9971,green
1605729600000,17417.0078,16325.291,green
1605744000000,17438.084,16352.54,green
1605758400000,17450.8359,16374.0508,green
1605772800000,17466.5938,16413.0176,green
1605787200000,17505.2852,16454.9453,green
1605801600000,17529.2266,16480.6074,green
1605816000000,17544.6816,16500.7266,green
1605830400000,17559.7324,16518.6816,green
1605844800000,17621.5312,16571.0312,green
1605859200000,17652.7539,16597.2637,green
1605873600000,17748.0918,16665.9297,green
1605888000000,17818.8008,16717.6426,green
1605902400000,17863.502,16751.1348,green
1605916800000,17927.3965,16796.2891,green
1605931200000,17960.9141,16823.248,green
1605945600000,17990.1738,16847.1211,green
1605960000000,18038.3184,16885.8398,green
1605974400000,18076.1816,16915,green
1605988800000,18097.1211,16932.293,green
1606003200000,18129.7227,16963.4961,green
1606017600000,18145.5801,16982.6328,green
1606032000000,18130.5918,17023.1641,green
1606046400000,18133.8652,17044.6582,green
1606060800000,18158.2227,17070.2168,green
1606075200000,18181.502,17095.332,green
1606089600000,18197.041,17128.9668,green
1606104000000,18207.998,17143.666,green
1606118400000,18233.1562,17167.2051,green
1606132800000,18255.957,17205.8848,green
1606147200000,18263.375,17224.6523,green
1606161600000,18268.7871,17236.8516,green
1606176000000,18275.2969,17251.5898,green
1606190400000,18278.7832,17282.1738,green
1606204800000,18377.5605,17356.6797,green
1606219200000,18478.8301,17420.5215,green
1606233600000,18538.1152,17461.3203,green
1606248000000,18597.4258,17512.5137,green
1606262400000,18618.252,17537.7402,green
1606276800000,18635.0469,17560.8965,green
1606291200000,18671.4766,17589.5371,green
1606305600000,18741.2441,17646.3418,green
1606320000000,18769.0703,17686.4258,green
1606334400000,18771.0059,17724.4863,green
1606348800000,18614.0898,17745.0039,green
1606363200000,18525.1055,17744.8418,green
1606377600000,18244.1543,17695.2656,green
1606392000000,18139.9629,17674.0273,green
1606406400000,17983.5156,17633.3379,green
1606420800000,17930.5332,17620.9082,green
1606435200000,17895.8281,17613.8145,green
1606449600000,17872.5898,17608.9473,green
1606464000000,17792.998,17588.998,green
1606478400000,17729.2383,17571.6172,green
1606492800000,17695.1641,17562.3613,green
1606507200000,17668.1152,17555.584,green
1606521600000,17650.4883,17551.2578,green
1606536000000,17638.1641,17548.2539,green
1606550400000,17617.6953,17543.5156,green
1606564800000,17602.9824,17540.7383,green
1606579200000,17611.7832,17544.2344,green
1606593600000,17618.2617,17546.7559,green
1606608000000,17626.5625,17549.8906,green
1606622400000,17631.9199,17551.8027,green
1606636800000,17661.2969,17560.5391,green
1606651200000,17682.1738,17566.8594,green
1606665600000,17695.0664,17570.8672,green
1606680000000,17730.5488,17581.3086,green
1606694400000,17783.3418,17596.2676,green
1606708800000,17823.0898,17607.5391,green
1606723200000,17880.0391,17624.6133,green
1606737600000,18258.7363,17747.6855,green
1606752000000,18357.1719,17788.4355,green
1606766400000,18431.2285,17818.3613,green
1606780800000,18511.4727,17852.8555,green
1606795200000,18557.1445,17873.5332,green
1606809600000,18696.291,17943.5234,green
1606824000000,18759.3555,18023.3848,green
1606838400000,18783.3125,18053.916,green
1606852800000,18788.0977,18064.1758,green
1606867200000,18782.1641,18074.4961,green
1606881600000,18787.5176,18087.9609,green
1606896000000,18810.8203,18107.7598,green
1606910400000,18824.0215,18129.6133,green
1606924800000,18831.6309,18139.8965,green
1606939200000,18845.7109,18151.6484,green
1606953600000,18859.041,18164.4688,green
1606968000000,18869.8398,18174.7871,green
1606982400000,18914.1309,18204.2754,green
1606996800000,18939.459,18219.5254,green
