ts_ms,bb_middle,bb_upper_band,bb_lower_band
1689235200000,30515.0352,30812.1523,30217.918
1689249600000,30543.0352,30905.2051,30180.8672
1689264000000,30630.3223,31286.793,29973.8496
1689278400000,30692.9277,31479.2734,29906.584
1689292800000,30755.9648,31633.7656,29878.1641
1689307200000,30790.3926,31682.4062,29898.3809
1689321600000,30836.0352,31747.2422,29924.8301
1689336000000,30873,31807.2383,29938.7617
1689350400000,30825.6426,31838.457,29812.8301
1689364800000,30811.2852,31846.7246,29775.8477
1689379200000,30812.5352,31845.4102,29779.6602
1689393600000,30809.3223,31847.8184,29770.8242
1689408000000,30810.0352,31847.1406,29772.9316
1689422400000,30805.8574,31850.6465,29761.0664
1689436800000,30790.4277,31856.3965,29724.4609
1689451200000,30745.1777,31839.3086,29651.0488
1689465600000,30642.3223,31653.0859,29631.5566
1689480000000,30555.9277,31469.6855,29642.1719
1689494400000,30472.7852,31239.6543,29705.916
1689508800000,30420.6777,31102.9727,29738.3848
1689523200000,30351.3926,30869.0234,29833.7617
1689537600000,30278.1426,30405.6797,30150.6055
1689552000000,30292.0723,30381.8691,30202.2734
1689566400000,30289.6074,30378.6992,30200.5156
1689580800000,30280.1426,30392.0684,30168.2168
1689595200000,30269.1074,30387.3145,30150.8984
1689609600000,30238.8223,30467.1289,30010.5137
1689624000000,30227.1426,30458.4453,29995.8398
1689638400000,30208.3574,30446.4629,29970.252
1689652800000,30184.4648,30453.002,29915.9277
1689667200000,30162,30474.8867,29849.1133
1689681600000,30136,30470.2598,29801.7402
1689696000000,30092.9277,30480.8496,29705.0078
1689710400000,30056.0723,30427.0918,29685.0508
1689724800000,30041.8926,30395.8164,29687.9688
1689739200000,30024.3574,30362.9609,29685.7539
1689753600000,30002.75,30302.2949,29703.2051
1689768000000,29978.3926,30236.3711,29720.4141
1689782400000,29969.3223,30209.7324,29728.9102
1689796800000,29948.75,30160.8047,29736.6953
1689811200000,29953.0352,30162.127,29743.9434
1689825600000,29957.1777,30182.3281,29732.0293
1689840000000,29972.2148,30246.8359,29697.5918
1689854400000,29961.1777,30250.7363,29671.6211
1689868800000,29952.2148,30259.4316,29644.998
1689883200000,29944.7852,30261.5273,29628.0449
1689897600000,29957.4277,30247.1348,29667.7227
1689912000000,29950.3926,30253.6855,29647.0996
1689926400000,29930.1426,30239.5234,29620.7637
1689940800000,29921.2852,30230.8613,29611.709
1689955200000,29911.1777,30218.1953,29604.1621
1689969600000,29907.5,30214.3301,29600.6699
1689984000000,29897.9277,30197.0137,29598.8438
1689998400000,29900.5723,30200.0879,29601.0547
1690012800000,29895.8926,30194.5645,29597.2227
1690027200000,29874.4648,30123.2461,29625.6836
1690041600000,29842.5723,29954.209,29730.9336
1690056000000,29841.5352,29955.207,29727.8652
1690070400000,29847.6777,29948.8594,29746.498
1690084800000,29855.3574,29956.1523,29754.5625
1690099200000,29855.3574,29956.1523,29754.5625
1690113600000,29864.3574,29951.6152,29777.0996
1690128000000,29886.1426,30015.7871,29756.5
1690142400000,29900.75,30059.1211,29742.3789
1690156800000,29888.7852,30078.3809,29699.1895
1690171200000,29883.3574,30077.0957,29689.6172
1690185600000,29837.6426,30213.4277,29461.8574
1690200000000,29778.2148,30308.2676,29248.1602
1690214400000,29723.7148,30349.3887,29098.041
1690228800000,29672.1074,30349.9336,28994.2812
1690243200000,29620.4277,30350.8125,28890.0449
1690257600000,29574.2852,30339.4375,28809.1348
1690272000000,29523.0723,30307.832,28738.3105
1690286400000,29471,30244.4082,28697.5918
1690300800000,29421.5723,30172.8789,28670.2637
1690315200000,29373.7852,30084.4785,28663.0918
1690329600000,29313.0723,29907.6367,28718.5059
1690344000000,29251.5,29675.2031,28827.7969
1690358400000,29213.0352,29558.3164,28867.7559
1690372800000,29177.2148,29297.3828,29057.0449
1690387200000,29186.8926,29346.5469,29027.2383
1690401600000,29203.8223,29372.2031,29035.4395
1690416000000,29223.5352,29409.8477,29037.2246
1690430400000,29239.8574,29444.3926,29035.3203
1690444800000,29267.6777,29496.1094,29039.248
1690459200000,29277.4648,29493.4648,29061.4648
1690473600000,29278.8926,29490.8281,29066.957
1690488000000,29281.3223,29489.1797,29073.4629
1690502400000,29284.9277,29487.7012,29082.1562
1690516800000,29277.7852,29495.8809,29059.6914
1690531200000,29274.9648,29496.4297,29053.5
1690545600000,29286.8574,29509.7871,29063.9277
1690560000000,29297.25,29508.6348,29085.8652
1690574400000,29297.3223,29508.7246,29085.918
1690588800000,29294.9277,29502.6953,29087.1621
1690603200000,29291.2852,29497.8984,29084.6719
1690617600000,29281.9648,29481.2051,29082.7227
1690632000000,29273.9648,29462.2148,29085.7129
1690646400000,29261.8223,29408.9062,29114.7363
1690660800000,29267.0723,29420.1465,29113.998
1690675200000,29278.7852,29414.0039,29143.5664
1690689600000,29284.0352,29413.5977,29154.4727
1690704000000,29288.2148,29415.0547,29161.373
1690718400000,29303.8574,29390.8887,29216.8262
1690732800000,29303.7148,29391.4883,29215.9395
1690747200000,29296.1426,29377.4434,29214.8418
1690761600000,29303,29400.5352,29205.4648
1690776000000,29307.0352,29410.082,29203.9902
1690790400000,29309.3926,29418.4219,29200.3633
1690804800000,29305.5723,29421.4297,29189.7129
1690819200000,29297.6074,29437.3535,29157.8594
1690833600000,29292.2148,29438.6191,29145.8086
1690848000000,29256,29539.0781,28972.9219
1690862400000,29226.0723,29551.0957,28901.0469
1690876800000,29193.8574,29568.7598,28818.9551
1690891200000,29170.3926,29560.959,28779.8262
1690905600000,29168.7148,29557.3301,28780.0996
1690920000000,29194.9277,29666.2598,28723.5977
1690934400000,29226.4648,29748.3555,28704.5723
1690948800000,29248.5723,29800.4766,28696.666
1690963200000,29259.9648,29830.2246,28689.7051
1690977600000,29256.8574,29825.2109,28688.5039
1690992000000,29239.5723,29805.1465,28673.9961
1691006400000,29236,29802.3887,28669.6113
1691020800000,29237,29802.8281,28671.1719
1691035200000,29223.2148,29800.0078,28646.4219
1691049600000,29245.6777,29780.5703,28710.7871
1691064000000,29268.6777,29773.2695,28764.0879
1691078400000,29299.3926,29747.2168,28851.5684
1691092800000,29315.9648,29727.1055,28904.8242
1691107200000,29307.8926,29726.6152,28889.1719
1691121600000,29272.3223,29630.457,28914.1855
1691136000000,29238.75,29539.8672,28937.6328
1691150400000,29215.8926,29453.4727,28978.3125
1691164800000,29176.5352,29345.7891,29007.2812
1691179200000,29159.7148,29313.0645,29006.3633
1691193600000,29152.8926,29315.5762,28990.209
1691208000000,29141.4277,29316.8379,28966.0195
1691222400000,29131.4277,29316.2598,28946.5957
1691236800000,29131.2852,29316.4648,28946.1074
1691251200000,29124.9648,29315.5098,28934.418
1691265600000,29111.1426,29292.1055,28930.1797
1691280000000,29094.0352,29252.1289,28935.9434
1691294400000,29086,29235.7969,28936.2031
1691308800000,29078.5723,29223.5879,28933.5547
1691323200000,29063.1777,29195.834,28930.5234
1691337600000,29056.7148,29178.1113,28935.3164
1691352000000,29043.1074,29096.3516,28989.8633
1691366400000,29051.7148,29117.582,28985.8457
1691380800000,29049.5723,29112.3945,28986.748
1691395200000,29048.8223,29111.6426,28986
1691409600000,29035.8926,29160.8691,28910.916
1691424000000,29044.3574,29180.5156,28908.1973
1691438400000,29056.75,29211.3867,28902.1133
1691452800000,29066.3223,29232.7539,28899.8887
1691467200000,29074.5,29248.6816,28900.3184
1691481600000,29101.25,29346.3184,28856.1816
1691496000000,29132.8926,29457.084,28808.7012
1691510400000,29190.75,29683.3457,28698.1543
1691524800000,29245.7148,29804.207,28687.2207
1691539200000,29290.6777,29885.5234,28695.834
1691553600000,29344.0352,29980.5293,28707.543
1691568000000,29398.0723,30079.4062,28716.7383
1691582400000,29447.2148,30122.7109,28771.7168
1691596800000,29472.3223,30111.1387,28833.5039
1691611200000,29524.6777,30058.8711,28990.4863
1691625600000,29555.4648,30045.8926,29065.0352
1691640000000,29577.2148,30026.4258,29128.0039
1691654400000,29599.5352,29995.0234,29204.0469
1691668800000,29619.3223,29948.6562,29289.9863
1691683200000,29619.9277,29947.7754,29292.082
1691697600000,29614.5723,29951.334,29277.8105
1691712000000,29580.5723,29905.6504,29255.4941
1691726400000,29554.1426,29876.5625,29231.7227
1691740800000,29534.7148,29852.5039,29216.9258
1691755200000,29503.1074,29791.3398,29214.875
1691769600000,29466.2852,29668.2539,29264.3184
1691784000000,29442.2852,29572.4473,29312.125
1691798400000,29441.3223,29573.0449,29309.5977
1691812800000,29429.2852,29540.1973,29318.375
1691827200000,29418,29494.8359,29341.1641
1691841600000,29413.1426,29477.1719,29349.1133
1691856000000,29406.8223,29454.4199,29359.2227
1691870400000,29404.75,29447.832,29361.668
1691884800000,29403.2148,29445.1738,29361.2539
1691899200000,29399.6074,29436.1094,29363.1035
1691913600000,29397.5352,29439.3438,29355.7285
1691928000000,29394.5,29443.4688,29345.5312
1691942400000,29393.8223,29441.1797,29346.4629
1691956800000,29387.8223,29460.8301,29314.8125
1691971200000,29387.4648,29460.8555,29314.0723
1691985600000,29386.3223,29458.7344,29313.9082
1692000000000,29386.3223,29458.7344,29313.9082
1692014400000,29398.9648,29522.6289,29275.2988
1692028800000,29392.7852,29521.084,29264.4863
1692043200000,29391.7852,29519.1855,29264.3848
1692057600000,29389.6426,29517.293,29261.9922
1692072000000,29386.7852,29513.7363,29259.834
1692086400000,29381.7852,29511.5859,29251.9863
1692100800000,29375.1777,29511.6738,29238.6836
1692115200000,29361.0723,29536.5859,29185.5566
1692129600000,29348.7852,29548.6328,29148.9375
1692144000000,29333.6074,29542.209,29125.0059
1692158400000,29326.5352,29547.6543,29105.418
1692172800000,29310.6777,29549.4785,29071.8789
1692187200000,29288.6426,29548.4473,29028.8379
1692201600000,29268.1426,29540.248,28996.0371
1692216000000,29205.7148,29553.1367,28858.293
1692230400000,29156.3574,29602.1152,28710.5996
1692244800000,29098.1777,29602.9492,28593.4082
1692259200000,29037.2852,29597.8359,28476.7363
1692273600000,28931.5352,29712.0371,28151.0352
1692288000000,28826.1777,29747.9688,27904.3887
1692302400000,28635.9648,30054.5547,27217.375
1692316800000,28437.3223,30234.2949,26640.3477
1692331200000,28238.6426,30265.375,26211.9121
1692345600000,28043.7852,30182.6758,25904.8945
1692360000000,27814.8223,30097.2852,25532.3574
1692374400000,27593.1777,29918.7383,25267.6172
1692388800000,27374.8926,29672.5156,25077.2695
1692403200000,27149.7148,29344.5039,24954.9258
1692417600000,26949.1426,29049.3867,24848.8984
1692432000000,26752.3926,28692.9375,24811.8477
1692446400000,26580.7852,28242.4863,24919.084
1692460800000,26408,27686.2207,25129.7793
1692475200000,26278.6426,27260.7969,25296.4883
1692489600000,26151.8926,26599.7734,25704.0117
1692504000000,26111.6777,26470.9941,25752.3633
1692518400000,26095.9648,26424.832,25767.0977
1692532800000,26074.7148,26359.1152,25790.3145
1692547200000,26049.5352,26230.4141,25868.6562
1692561600000,26064,26252.5469,25875.4531
1692576000000,26066.8223,26255.0605,25878.584
1692590400000,26064.8574,26255.1543,25874.5605
1692604800000,26069.9648,26250.4355,25889.4922
1692619200000,26071.8574,26245.5234,25898.1914
1692633600000,26086.1074,26224.8379,25947.375
1692648000000,26079.7852,26205.1504,25954.4199
1692662400000,26075.4277,26201.8477,25949.0098
1692676800000,26075.2852,26201.668,25948.9043
1692691200000,26072.25,26199.9238,25944.5762
1692705600000,26061,26212.1934,25909.8066
1692720000000,26032.5723,26238.1328,25827.0098
1692734400000,26027.5723,26230.0039,25825.1406
1692748800000,26017.2852,26213.4062,25821.166
1692763200000,26007.1074,26181.4551,25832.7598
1692777600000,25994.6074,26171.3359,25817.8789
1692792000000,26003.6777,26193.6387,25813.7188
1692806400000,26046.25,26412.0938,25680.4062
1692820800000,26081.5,26486.793,25676.207
1692835200000,26105.9277,26548.1797,25663.6777
1692849600000,26130.75,26608.3848,25653.1152
1692864000000,26158.2852,26655.7402,25660.832
1692878400000,26150.75,26655.707,25645.793
1692892800000,26148.6777,26655.6855,25641.6699
1692907200000,26165.7852,26655.9844,25675.5879
1692921600000,26189.0352,26628.8008,25749.2715
1692936000000,26183.5352,26633.0859,25733.9863
1692950400000,26190.6426,26630.1953,25751.0898
1692964800000,26181.2148,26638.5898,25723.8398
1692979200000,26184.1426,26634.8828,25733.4023
1692993600000,26177.1426,26634.0605,25720.2246
1693008000000,26138.0352,26529.0332,25747.0391
1693022400000,26110.1426,26471.7383,25748.5469
1693036800000,26081.4277,26399.7031,25763.1523
1693051200000,26051.0723,26292.4277,25809.7148
1693065600000,26022.25,26145.6621,25898.8379
1693080000000,26023.8223,26145.4355,25902.207
1693094400000,26023.0723,26145.1465,25900.9961
1693108800000,26013.3223,26111.2715,25915.3711
1693123200000,26010.0352,26100.5488,25919.5234
1693137600000,26020.3926,26114.1816,25926.6035
1693152000000,26022.0352,26120.6602,25923.4121
1693166400000,26033.9648,26112.9805,25954.9492
1693180800000,26036.75,26105.209,25968.291
1693195200000,26028,26123.0547,25932.9453
1693209600000,26021.3926,26118.7676,25924.0176
1693224000000,26024.6426,26125.6523,25923.6328
1693238400000,26020.8223,26125.7617,25915.8809
1693252800000,26025.3926,26137.0684,25913.7168
1693267200000,26027.6074,26140.1133,25915.1016
1693281600000,26026.0723,26140.6641,25911.4785
1693296000000,26022.7852,26142.75,25902.8223
1693310400000,26122.2852,26847.127,25397.4453
1693324800000,26248.7148,27378.0371,25119.3926
1693339200000,26363.8926,27714.2891,25013.4961
1693353600000,26454.8926,27891.7695,25018.0156
1693368000000,26551.5723,28053.8457,25049.2969
1693382400000,26647.7852,28165.0547,25130.5176
1693396800000,26739.5723,28222.0371,25257.1055
1693411200000,26824.6426,28256.5254,25392.7617
1693425600000,26911.5352,28297.4492,25525.623
1693440000000,26999.5352,28288.043,25711.0293
1693454400000,27081.4277,28271.5469,25891.3086
1693468800000,27170.25,28216.9102,26123.5898
1693483200000,27236.6426,28068.0234,26405.2637
1693497600000,27249.7148,28001.9766,26497.4531
1693512000000,27142.75,28154.1016,26131.3984
1693526400000,27017.4648,28098.3301,25936.5977
1693540800000,26893.5723,28026.0547,25761.0879
1693555200000,26796.6777,27978.0312,25615.3262
1693569600000,26679.4648,27911.3594,25447.5703
1693584000000,26557.3574,27844.002,25270.7109
1693598400000,26456.4277,27749.1445,25163.7129
1693612800000,26357.9277,27630.8906,25084.9668
1693627200000,26249.6777,27442.4043,25056.9531
1693641600000,26148.8926,27236.7168,25061.0703
1693656000000,26051.75,26960.0215,25143.4785
1693670400000,25946.3223,26540.8887,25351.7539
1693684800000,25870.75,26134.7324,25606.7676
1693699200000,25849.8574,26068.8691,25630.8438
1693713600000,25851.1074,26071.752,25630.4629
1693728000000,25841.1777,26034.5098,25647.8477
1693742400000,25833.4648,26013.2871,25653.6406
1693756800000,25831.5723,26003.8594,25659.2852
1693771200000,25843.1777,26023.7227,25662.6348
1693785600000,25868.0352,26012.4043,25723.666
1693800000000,25879.3223,26019.3477,25739.2949
1693814400000,25885.5,26015.0449,25755.9551
1693828800000,25887.0352,26011.6992,25762.373
1693843200000,25892.6777,26005.9863,25779.3711
1693857600000,25886.9648,26009.6328,25764.2949
1693872000000,25875.5352,26042.7539,25708.3164
1693886400000,25865.3223,26053.8828,25676.7598
1693900800000,25858.75,26056.0371,25661.4629
1693915200000,25844.6426,26047.416,25641.8711
1693929600000,25826.3926,26044.5215,25608.2656
1693944000000,25819.1074,26038.4004,25599.8125
1693958400000,25802,26000.252,25603.748
1693972800000,25784.1426,25970.5371,25597.748
1693987200000,25765.6426,25923.627,25607.6582
1694001600000,25738.9648,25896.9844,25580.9434
1694016000000,25724.0352,25869.2559,25578.8145
1694030400000,25719.8926,25859.8809,25579.9062
1694044800000,25715.8574,25840.8105,25590.9043
1694059200000,25711.8574,25828.9238,25594.791
1694073600000,25713.3223,25828.25,25598.3926
1694088000000,25717.2148,25834.5547,25599.875
1694102400000,25724.4277,25860.3789,25588.4766
1694116800000,25760.4277,26057.8965,25462.9609
1694131200000,25801.25,26180.0449,25422.4551
1694145600000,25835.5,26275.959,25395.041
1694160000000,25839.4648,26277.9492,25400.9805
1694174400000,25848.7852,26280.5117,25417.0605
1694188800000,25860.4277,26285.4551,25435.4004
1694203200000,25883.7148,26276.0195,25491.4102
1694217600000,25897.7148,26270.5176,25524.9102
1694232000000,25906.75,26269.6328,25543.8672
1694246400000,25909.0723,26269.9355,25548.207
1694260800000,25918.25,26268.3828,25568.1172
1694275200000,25931.1074,26257.8086,25604.4043
1694289600000,25939.75,26254.1094,25625.3906
1694304000000,25938.9277,26254.25,25623.6074
1694318400000,25909.9277,26181.7578,25638.0996
1694332800000,25877.5,26087.8379,25667.1621
1694347200000,25842.7148,25917.4805,25767.9492
1694361600000,25840.8574,25919.9004,25761.8125
1694376000000,25840.25,25919.7324,25760.7676
1694390400000,25828.7852,25928.8379,25728.7324
1694404800000,25822.0352,25916.8691,25727.2031
1694419200000,25802.5,25956.1504,25648.8496
1694433600000,25746.9648,26142.4922,25351.4375
1694448000000,25686.3223,26233.9258,25138.7168
1694462400000,25634.1074,26236.8047,25031.4102
1694476800000,25628.3926,26223.8691,25032.916
1694491200000,25622.5352,26209.4922,25035.5801
1694505600000,25639.4648,26263.2207,25015.707
1694520000000,25665.2148,26345.7383,24984.6914
1694534400000,25683.9277,26390.0859,24977.7715
1694548800000,25689.2148,26398.5352,24979.8926
1694563200000,25695.3223,26409.2773,24981.3652
1694577600000,25698.0723,26414.25,24981.8926
1694592000000,25731.2852,26489.25,24973.3203
1694606400000,25761.7852,26561.1094,24962.4629
1694620800000,25800.7852,26614.3691,24987.2031
1694635200000,25881.3574,26615.7969,25146.918
1694649600000,25971.6777,26541.1035,25402.2539
1694664000000,26056.6074,26425.7754,25687.4395
1694678400000,26103.2852,26486.0137,25720.5586
